smiles,synth,logp,viscosity,enthalpy_vap,fitness
COCCOCCNOCN,0.666992,0.717189,0.443117,0.746753,0.616383
COCCOCC(=N)OC,0.704509,0.608646,0.462681,0.790055,0.616383
CNC(=O)c1nccnc1C,0.816653,0.5992,0.456776,0.710805,0.616379
COCOCCn1ccnn1,0.725355,0.61793,0.457639,0.764851,0.616379
CNCCOC(=O)NC1CC1,0.855017,0.574579,0.442132,0.758802,0.61637
OCCNN1CC1,0.701708,0.746025,0.416054,0.757258,0.616369
Cn1ncnc1CNCN,0.659135,0.742572,0.43605,0.750463,0.616367
CC(C)CNCCC=O,0.782833,0.48566,0.52619,0.798259,0.616366
COC(=O)OCCOCCN,0.814782,0.639729,0.419304,0.760887,0.616366
CCNCc1ncnn1CC,0.798694,0.541633,0.486908,0.747602,0.616361
COCCOCCN(C)CCN,0.817749,0.684446,0.398808,0.770202,0.616358
C=C(NC)OCCOC,0.678753,0.504444,0.540401,0.844856,0.616354
COCCCCOCO,0.822494,0.553826,0.454464,0.788644,0.616349
CCOCOCNN,0.574737,0.662159,0.492772,0.82617,0.616344
COCCOC(=O)CCF,0.799696,0.513013,0.487414,0.807412,0.616341
COCCCCCNON,0.704904,0.559781,0.48775,0.809954,0.616341
C=CCOC(N)N,0.53767,0.694392,0.49525,0.854139,0.616339
CC(=O)c1ccccn1,0.941865,0.465493,0.503649,0.77253,0.616339
CCOCCC(=O)COCCOC,0.825451,0.588613,0.453589,0.727286,0.616334
CCOCCONCCOO,0.646145,0.63864,0.479724,0.773997,0.616333
CNCCCCNCC(=O)OC,0.862434,0.629857,0.427934,0.711221,0.616332
COCCN=CC1CC1,0.659166,0.550578,0.508765,0.839479,0.616323
COCCNCCNC=O,0.772954,0.700357,0.414089,0.738762,0.61632
COC(C)F,0.643224,0.432109,0.640597,0.94321,0.616319
C=CCNCCO,0.753644,0.606276,0.448787,0.777828,0.616318
C=C(C)NC(C)=O,0.70974,0.487684,0.536005,0.858329,0.616315
CCOC(=O)Cn1nnnc1CN,0.796589,0.690094,0.424447,0.699411,0.616313
COCCOCCN(N)COC,0.672532,0.657947,0.466064,0.74748,0.616309
COCCON1CCOCC1,0.745947,0.628281,0.434859,0.794613,0.616305
CCOCCOC1CC1,0.867515,0.457076,0.505689,0.853039,0.616303
COCCOCCOCCOCC=O,0.776033,0.643639,0.437336,0.734474,0.616298
CNC(=O)COCCCOCCOC,0.852465,0.661117,0.421383,0.698531,0.616297
COCCNCc1cncnc1,0.849555,0.643392,0.423403,0.715664,0.616288
COC(=O)COCC1CC1,0.872946,0.494666,0.475954,0.818109,0.616287
CCCCNC(=O)NCCOC,0.94019,0.49384,0.483363,0.750138,0.616286
CC(C)CNN,0.717715,0.511851,0.506089,0.856478,0.616284
COCCCONCCN,0.715809,0.677974,0.430088,0.773151,0.616284
CC(C)OCCCOO,0.766501,0.48921,0.517736,0.826243,0.616283
NCCOCCC(N)=O,0.827151,0.834574,0.370753,0.721426,0.616281
CC(C)(N)Br,0.730825,0.457272,0.543381,0.913183,0.616276
COC=C(N)CCOC,0.611833,0.581705,0.517734,0.829456,0.616274
NCCOCCC(N)N,0.698535,0.842628,0.393793,0.750242,0.616272
NCCn1nccn1,0.660484,0.696411,0.446117,0.769735,0.616268
COC(=O)CNCCN,0.842066,0.808712,0.367841,0.7418,0.616264
COCCNCC(N)COC,0.695987,0.726955,0.421121,0.767026,0.616261
COCCCOCCOCCC(N)N,0.775497,0.688955,0.428912,0.705055,0.616259
NC(=O)C(N)C(=O)N1CCCC1,0.688035,0.887013,0.405978,0.691149,0.616253
CNCCC1COC1,0.77375,0.560717,0.458761,0.809542,0.616249
NCCBr,0.668157,0.573832,0.473667,0.876897,0.616248
CCNCCNC1CC1,0.861493,0.552757,0.442771,0.792081,0.616248
CCOCCNCC(=O)CNC,0.762494,0.669227,0.436822,0.71639,0.616248
C=C(COC)OCC,0.719731,0.425353,0.615625,0.887972,0.616245
Cn1cnnc1S,0.573508,0.613612,0.533309,0.804829,0.616244
CCOCCONOCCOC,0.655624,0.584378,0.510812,0.771132,0.616243
COCCCC(=O)NCC(N)(N)F,0.745166,0.745482,0.409746,0.731496,0.616239
O=Nc1ccccn1,0.74218,0.509713,0.517283,0.800928,0.616238
CNCCCCc1nnnn1C,0.781469,0.59985,0.464954,0.717593,0.616236
OCCON1CC1,0.681743,0.709018,0.428696,0.780551,0.616235
C=CCN(C)N,0.549479,0.53893,0.589758,0.892855,0.616233
COCCCOCOC(N)=O,0.786592,0.613121,0.439251,0.762106,0.616232
CCOC=C(N)COC,0.591429,0.543082,0.565099,0.840823,0.616231
COCCCOCCOCC=O,0.778555,0.595364,0.456586,0.74803,0.61623
CCNCc1nccn1C,0.831374,0.541852,0.478062,0.740188,0.616225
CN(CCN)Cc1ccnn1C,0.756976,0.704997,0.414659,0.746241,0.616223
CCOCCOCNCCN,0.745078,0.680365,0.428355,0.743656,0.616223
CCNCc1nncn1CC,0.772658,0.576097,0.475457,0.73642,0.616218
CCONCCCCNC,0.754565,0.507599,0.517871,0.790578,0.616218
CCNC(C=O)COC,0.578768,0.628693,0.515833,0.810247,0.616218
CCCOCCNCCN,0.840387,0.610187,0.427171,0.756682,0.616209
CCOCCC(C)=NN,0.656951,0.542939,0.524502,0.819186,0.616209
COCC(=O)CS,0.670437,0.58198,0.478934,0.837877,0.616209
COCCOCOCS,0.663571,0.541771,0.513378,0.839886,0.616208
C=CCOCCCOC,0.825342,0.44089,0.547765,0.843201,0.616208
CCCn1cnnc1,0.708468,0.517774,0.53474,0.782203,0.616205
CCOCCNCCOCCN,0.828431,0.675305,0.416344,0.713479,0.616204
COCCC=CC(O)O,0.658252,0.623154,0.474201,0.794512,0.616204
CC(C)NCCC=N,0.636995,0.552104,0.531264,0.814362,0.616202
CCOCCOCCCN(N)N,0.72765,0.647166,0.451934,0.735727,0.6162
COCC(OC)ON,0.498523,0.681063,0.541892,0.853394,0.6162
CNCCOCCNCOC,0.738965,0.66512,0.436826,0.743247,0.616198
CCCNON,0.526487,0.573332,0.5797,0.890599,0.616196
CNCC=CCCN,0.628144,0.62947,0.483365,0.805158,0.616195
CCOCCC(=N)N,0.769952,0.658089,0.412865,0.799349,0.616195
CCOONC,0.492248,0.53753,0.656683,0.928606,0.616186
C=CCCOCCOC,0.823448,0.434373,0.555788,0.850522,0.616184
CNCCCCOCC(=O)OC,0.865871,0.562677,0.455159,0.733989,0.616183
CONC1=NCC1,0.570279,0.585454,0.540907,0.846566,0.616182
NOCCNN1CCOCC1,0.656457,0.729453,0.438243,0.760109,0.616175
COCC(=O)CCCCN,0.846132,0.63876,0.414018,0.752474,0.616173
NCc1nnnn1C1CC1,0.753274,0.714055,0.40957,0.756363,0.616172
Cc1occc1NN,0.693997,0.536518,0.507103,0.823106,0.616172
CC(C)OCNC=O,0.625174,0.537486,0.54305,0.840194,0.616169
CCCCOC(=O)NN,0.834321,0.52638,0.471932,0.784586,0.616157
CNc1nncn1CCOC,0.695414,0.638366,0.469879,0.735745,0.616156
CONCCc1nncn1C,0.672641,0.672329,0.461894,0.739185,0.616154
COOCOCCNCN,0.575391,0.714949,0.47169,0.809559,0.61615
Cn1nnnc1CCS,0.633073,0.587638,0.512702,0.793545,0.616149
CNCCOC=CCOC,0.633929,0.554026,0.530611,0.816377,0.616145
CCNCC(N)=O,0.842195,0.721998,0.386168,0.751857,0.616142
COCOCCOCCOCCN,0.794975,0.684383,0.421829,0.713096,0.616139
COCCOCCOCCCNF,0.73525,0.604152,0.461423,0.763626,0.616138
COc1cccnc1NN,0.867953,0.536652,0.465807,0.752031,0.616135
COCCOCCOCCCOO,0.796635,0.623664,0.442045,0.729305,0.616134
CCOC(N)C(=O)O,0.589098,0.841963,0.432624,0.771959,0.616134
CCCc1nccnn1,0.741259,0.50768,0.528158,0.781225,0.616123
COC(=O)OCC(C)N,0.65855,0.577419,0.494625,0.819558,0.616121
CCOC(=O)C(O)O,0.785893,0.76203,0.387454,0.753776,0.616112
CNCCCOCC1COC1,0.77548,0.594231,0.445431,0.78433,0.616109
COCCOCC(O)OC,0.643017,0.662289,0.465777,0.780986,0.616099
CCOCCOCCCCN,0.884258,0.547984,0.448691,0.764521,0.616098
CCONC(=O)C(C)OC,0.652839,0.547815,0.531125,0.798395,0.616094
CCC1OCCO1,0.690628,0.480187,0.542318,0.89431,0.616086
COCC(=CO)OC,0.59512,0.588454,0.522666,0.833567,0.616083
CCNCc1ccon1,0.750738,0.510308,0.515695,0.792456,0.616081
COCCOCNCCN,0.743505,0.731005,0.403233,0.769379,0.61608
Cc1nonc1CNCCN,0.730914,0.685337,0.431795,0.741032,0.616079
Cc1ncncc1CCN,0.770064,0.647206,0.431478,0.751093,0.616076
CONCCn1cccn1,0.715175,0.594982,0.476365,0.760751,0.616076
CNCCCOCCC(N)=O,0.845323,0.712873,0.406592,0.690824,0.61607
CNC(=O)CCF,0.731598,0.624441,0.444235,0.785276,0.616067
CONCCOCN,0.56441,0.717653,0.47242,0.825845,0.616064
CCCOCCO,0.890563,0.519258,0.449071,0.821471,0.616061
COCCCOSC,0.672593,0.462161,0.587034,0.878065,0.616059
CCOCCN(C)NC,0.658449,0.523752,0.5296,0.849832,0.616054
CN(O)CCCN,0.69459,0.680318,0.429711,0.796031,0.61605
CCNCCOCON,0.663284,0.66495,0.446926,0.803851,0.616044
COCCCC(=S)NCCOC,0.791676,0.549307,0.483585,0.745409,0.616043
CNCCOCCN(C)O,0.696729,0.665693,0.446774,0.759116,0.616042
CNC(=O)n1cnnn1,0.602655,0.689784,0.484907,0.756559,0.616041
CONCC1COC1,0.598175,0.595829,0.503096,0.865515,0.616033
COCCNCn1nnnc1N,0.682713,0.735797,0.435258,0.728924,0.61603
Cn1nnnc1SCC=O,0.666292,0.610912,0.494327,0.75047,0.61603
COCCC(C)NCCN,0.720256,0.63227,0.446664,0.778585,0.616029
CCOC(=S)COC,0.714235,0.434564,0.600582,0.887357,0.616024
COCNCC1COC1,0.661166,0.608351,0.466398,0.838257,0.616019
COCCC(C)NCCON,0.650649,0.626719,0.485501,0.768583,0.616014
COCCCCNCCN,0.876736,0.632663,0.409074,0.753232,0.616013
CNCC(=O)NCC(C)COC,0.725904,0.645584,0.451722,0.73907,0.616012
COCCOCC(N)=NOC,0.716773,0.63048,0.4489,0.778523,0.616011
COCCCn1nccc1C,0.852367,0.489879,0.505909,0.767848,0.616
CNOCCCCCOC,0.797326,0.470583,0.527016,0.821793,0.615997
CCNCCN(C)COCC,0.73175,0.499215,0.523504,0.823982,0.615995
CCOCCCNCC(N)=O,0.859291,0.677287,0.41315,0.697886,0.615995
COCCOCCOCCOOCN,0.70616,0.680178,0.449104,0.724299,0.61599
CC(=O)NCCOCC1CC1,0.879818,0.569534,0.447337,0.732205,0.61599
COCCOCCOOCF,0.667672,0.544008,0.517304,0.816599,0.615987
COCNCCOCOOC,0.606944,0.619144,0.501304,0.808985,0.615987
COCOCc1ncccn1,0.793938,0.569325,0.464227,0.755537,0.615983
CCOC(=O)COF,0.727348,0.472538,0.544818,0.856807,0.615983
COCCn1nnnc1SC,0.774461,0.528086,0.507585,0.746881,0.615966
CCOCCN(CCN)CCOC,0.818933,0.657497,0.416077,0.74158,0.615963
CCOCOCOO,0.594808,0.587054,0.518414,0.84721,0.615959
COCCCNOOCCN,0.623252,0.671338,0.471545,0.78172,0.615956
COOOCCn1nnnc1C,0.604697,0.6343,0.507954,0.77215,0.61595
COCNCCCOCOC,0.742485,0.5764,0.468725,0.781949,0.61595
CCNCc1nnnn1COC,0.727451,0.619148,0.463204,0.743281,0.615948
CCCNCCOCCC(C)=O,0.853831,0.54942,0.464661,0.74036,0.615944
COCCOCCOCC(=O)COC,0.814222,0.647534,0.431681,0.711684,0.615941
CCNCCCN(C)CC,0.856096,0.444396,0.532887,0.833863,0.615939
CCN1CCCOC1,0.73703,0.499801,0.499554,0.881235,0.615939
CNSCCOCCOC,0.637825,0.57942,0.512233,0.80107,0.615929
COCCNCCn1ccnn1,0.773874,0.663817,0.435563,0.714362,0.615918
CCCOCCCN(N)N,0.709558,0.574299,0.477341,0.800696,0.615912
COCCOCCC=CCO,0.764416,0.558118,0.483992,0.752799,0.615911
COCOOCCNN,0.554046,0.702452,0.486847,0.82513,0.61591
CCNCCC(=O)NCOC,0.812284,0.632415,0.428379,0.741972,0.615908
CNCCCOCC(C)OC,0.688978,0.548553,0.515367,0.781421,0.615907
CCCNOCCNC,0.689019,0.53411,0.513386,0.817635,0.615906
CNCCCOCCCN,0.841894,0.64491,0.415924,0.739719,0.615901
CCN(CCN)OC,0.607706,0.593608,0.504254,0.846542,0.615901
CNCCCCNN,0.755236,0.65622,0.424535,0.77455,0.6159
COCc1nncnc1N,0.678342,0.646421,0.458639,0.773354,0.615897
CNCCCCOCC=O,0.755348,0.557464,0.483462,0.764262,0.615896
CCOCCCNN(C)C(C)=O,0.72269,0.561642,0.488743,0.778616,0.615896
COCCCN(C)N=O,0.708415,0.569582,0.480541,0.802325,0.615892
CNCCCNCC=O,0.727211,0.663177,0.442164,0.740689,0.615886
CCOC(C)OCCNC,0.65776,0.539681,0.528049,0.814511,0.615882
COCCCCOCCNN,0.804505,0.610517,0.437648,0.752451,0.615869
CCn1nncc1CNC,0.67586,0.601094,0.489525,0.764016,0.615868
COCCNCNC(C)COC,0.644631,0.621031,0.490337,0.772765,0.615861
CCOCCNCC=N,0.647376,0.606504,0.491827,0.788459,0.615856
C=C(CNCCOCC)OC,0.719596,0.525426,0.5089,0.808314,0.615853
CCOCN(C)CCNCCOC,0.754745,0.568482,0.474857,0.766198,0.615852
CCOCCNCCOC1CC1,0.841232,0.522249,0.48235,0.758519,0.615852
CNCCCC=NO,0.627415,0.619207,0.487252,0.810414,0.615851
NCCCCCCON,0.809217,0.573237,0.459206,0.74784,0.615849
CCOCCc1cnnnc1,0.702612,0.585275,0.49225,0.75089,0.615849
CCOC(COC)=NC,0.635933,0.497593,0.569037,0.865348,0.615846
COCCNC(N)O,0.626129,0.783268,0.428684,0.77603,0.615844
CCOCOC(C)N,0.57412,0.562139,0.554667,0.853472,0.615832
CCOCCCCOOCCN,0.752582,0.539758,0.494277,0.774747,0.615826
CCNC1CO1,0.53221,0.57352,0.568163,0.898659,0.61582
COCC(O)F,0.546151,0.593377,0.54155,0.882921,0.615819
NCCCNCCC=O,0.751505,0.741856,0.410215,0.725119,0.615815
CCNCCOCCOCCN,0.822038,0.677202,0.410373,0.732323,0.615813
CCN(C)CCNCCC(C)=O,0.8148,0.592186,0.439657,0.766241,0.615809
COCCCC(=N)N(C)C,0.714891,0.625628,0.450602,0.781814,0.615807
CONCCn1cncn1,0.680483,0.627504,0.474536,0.754677,0.615806
CNCCOCC(=O)C(C)NC,0.648706,0.680141,0.465704,0.748164,0.615791
CCCCNC(=O)CNCOC,0.828744,0.568324,0.460497,0.736401,0.61579
Cn1nnnc1CONO,0.557642,0.733884,0.496315,0.754716,0.615789
CCCOCCNC(=O)OC,0.892701,0.463611,0.514819,0.783607,0.615787
CCn1ncnc1CNCOC,0.70489,0.592115,0.487511,0.747936,0.615785
COCCOC(N)CN,0.603798,0.782697,0.436924,0.785359,0.615778
CC(=O)CSc1nncn1C,0.792467,0.600779,0.454395,0.730607,0.615778
Cc1nnnn1CNC(N)=O,0.690017,0.786804,0.433297,0.68131,0.615777
COCCOCC(C)=CCN,0.724461,0.588905,0.468554,0.779274,0.615776
COCNCC(N)=O,0.712825,0.769009,0.395912,0.789373,0.615774
COCc1nnnn1CO,0.694331,0.699086,0.434403,0.75573,0.615772
CCNN1CCCC1,0.748228,0.490064,0.517742,0.842133,0.615767
CCCOC(=O)c1ncccn1,0.850236,0.496245,0.511631,0.740654,0.615767
COCc1ccncc1N,0.826262,0.594611,0.436823,0.760629,0.615764
CCCNCc1ncnn1C,0.804616,0.520348,0.499456,0.752294,0.615757
COCCCOCCN=O,0.728507,0.619177,0.453297,0.767854,0.615753
CNCCNCCNC,0.79779,0.714955,0.40281,0.734513,0.615749
COCCOCC(N)F,0.608535,0.641593,0.475984,0.83796,0.615745
Cc1cnoc1C(N)=O,0.700162,0.593462,0.477695,0.775469,0.615745
CCNCOCN,0.57952,0.673232,0.478213,0.837418,0.615744
COCCOC(=O)CS,0.805804,0.545647,0.457578,0.808307,0.615739
CCOCC(=O)n1nnnc1C,0.730673,0.648803,0.451185,0.729944,0.615739
CCc1nnnn1COCOC,0.676324,0.596838,0.49019,0.767949,0.615738
COCCCCOOCC(=O)OC,0.791047,0.526542,0.493403,0.765572,0.615737
CNC(=N)NCCCOC,0.71121,0.690566,0.432456,0.751977,0.615731
Cc1cnccc1N,0.849646,0.526156,0.462899,0.794583,0.61573
CCNCC(=O)N(C)CCN,0.796612,0.762302,0.386702,0.744447,0.615727
CCOCC(=O)NN1CCCC1,0.818871,0.586406,0.448491,0.746154,0.615726
CCc1nccn1CCN,0.788903,0.58819,0.462903,0.730763,0.615723
Cn1ccnc1O,0.643711,0.641426,0.474973,0.7821,0.615715
CCON=O,0.555647,0.516709,0.600245,0.912784,0.61571
CNCCC(=O)CNOC,0.65133,0.689373,0.456587,0.757283,0.615708
CCOCOCCOCCNC,0.790094,0.589466,0.446648,0.771845,0.615705
CN(C)CCNO,0.720949,0.657233,0.425679,0.807176,0.615701
CCNCCCn1cnnn1,0.771849,0.578362,0.478161,0.724252,0.615698
COCCOCCCCNCOC,0.80606,0.546024,0.484212,0.735582,0.615697
COCCNCCOCNOC,0.686215,0.657174,0.459182,0.746274,0.615696
Cc1ncnn1CCCN,0.720736,0.681977,0.440021,0.729749,0.615692
CNCCNCCCC=O,0.757639,0.672383,0.433016,0.724491,0.615688
CCONCCc1nnnn1C,0.673647,0.628194,0.482843,0.741003,0.615677
COCn1cnnc1CN,0.660571,0.714001,0.446265,0.745329,0.615677
CCCC(=O)N1CCOCC1,0.93231,0.551456,0.433226,0.767587,0.615666
CCOCCCN(C)CCN,0.829422,0.575296,0.436989,0.790669,0.615665
CCOCCONOO,0.560768,0.617128,0.521869,0.849492,0.615665
CCOn1nnnc1N,0.561304,0.591255,0.55867,0.810234,0.615663
CCNC(=O)c1ccncn1,0.865005,0.596027,0.448796,0.696847,0.615663
OC1=COC1,0.569023,0.621228,0.512465,0.848437,0.615659
CCCN(CN)CCN,0.702292,0.644096,0.440443,0.799871,0.615658
CCNCC=NOC,0.589438,0.530641,0.573311,0.853358,0.615655
CNCCCOCCNCCOC,0.848844,0.634931,0.422144,0.727128,0.615652
CNC(CCOC)OC,0.579929,0.555053,0.564697,0.833056,0.615646
COCOCCOC(C)N,0.608984,0.629195,0.495476,0.801553,0.615645
CCNC(C)OCCOC,0.643149,0.528104,0.544517,0.824815,0.61564
COCCNC(=O)SC,0.757226,0.530166,0.491922,0.79511,0.615636
CNCn1ccnc1C,0.700037,0.560406,0.501273,0.775425,0.615626
CCNCCSC,0.808922,0.458146,0.527298,0.845948,0.615623
COCOCCOCOO,0.657071,0.643489,0.457527,0.809137,0.615623
COCC(C)C,0.871227,0.355799,0.679218,0.937345,0.615621
COCCCCC(=O)O,0.972366,0.55149,0.436228,0.73344,0.615621
CCOCOCCNCC(C)=O,0.772848,0.624644,0.44733,0.731389,0.615615
COCCOC1CN1,0.583891,0.681267,0.467288,0.849568,0.615614
CCNNCCN1CC1,0.747354,0.634278,0.435731,0.776417,0.615611
CNCCCNCCC=O,0.754603,0.674421,0.433016,0.724491,0.61561
CCOCC(N)=NOC,0.683902,0.549023,0.494276,0.839717,0.615607
CCOCC(=O)NCCOCCOC,0.88351,0.640187,0.425124,0.688903,0.615599
CCCCOOCCNN,0.667805,0.533109,0.53551,0.795451,0.615597
Cc1cnoc1C,0.676404,0.451709,0.605089,0.867373,0.615595
CNCCOCOCOOC,0.618952,0.624587,0.48942,0.807824,0.615591
O=CNCc1cccnc1,0.842271,0.597703,0.445255,0.718608,0.615591
CCOCC(=O)NS,0.661357,0.559187,0.500582,0.833431,0.615585
COCCCCCOOC,0.820462,0.431684,0.562403,0.844254,0.615584
COCCCNCS,0.722922,0.52433,0.496556,0.837832,0.615584
COc1cnccc1CN,0.854251,0.604793,0.432073,0.735625,0.615584
CCOCCC=NO,0.64261,0.564184,0.513248,0.819062,0.615583
COCCOC(C)CC=O,0.633582,0.584244,0.509517,0.803007,0.615583
CCCCOOCN,0.665053,0.487283,0.562301,0.859335,0.615581
CCOCOCON,0.583757,0.623827,0.500062,0.845929,0.61558
CNCC=CCCNCCOC,0.717699,0.573004,0.49215,0.753271,0.615577
COC(C)C(N)C(=O)O,0.612433,0.947561,0.39625,0.777511,0.615575
CCCNCOCC,0.782243,0.424483,0.583117,0.870401,0.615574
CNC(N)COCCOC,0.586321,0.728679,0.461469,0.79794,0.615563
COCCOCC(=O)COCCN,0.781642,0.736274,0.40641,0.714278,0.615561
CNCCNCc1ncnn1C,0.757099,0.690403,0.430588,0.710984,0.615558
COCCN(N)CCCN,0.709854,0.718676,0.417038,0.769153,0.615557
CNCC=CCON,0.527378,0.669363,0.5316,0.815019,0.615554
CCOCCCNOCC,0.774269,0.466148,0.542838,0.820175,0.615554
O=CCc1ccno1,0.606333,0.617222,0.506268,0.797724,0.615553
CCN1CCCNCC1,0.877592,0.547295,0.44662,0.773676,0.615553
CNCCOC(=O)CN,0.79027,0.797343,0.378813,0.746894,0.615549
COCCNOOCN,0.541941,0.713453,0.490001,0.826025,0.615547
ON1CNC1,0.494269,0.721583,0.523467,0.848225,0.615545
CCOCC(N)CCOC,0.692505,0.585301,0.479139,0.79447,0.615542
COCCCCNCCOO,0.802808,0.599441,0.437789,0.769055,0.615541
Cn1nccc1CNN,0.692875,0.69683,0.438875,0.745431,0.615537
COCCCC(=O)NCCOCOC,0.869753,0.630914,0.426203,0.705545,0.615536
CCNCc1nnnn1CCOC,0.79525,0.631983,0.44127,0.718161,0.615534
CCCNCC(=O)NC,0.889583,0.619143,0.412992,0.747455,0.615528
COCC(COC)ONN,0.59022,0.721423,0.459862,0.804168,0.615525
COCNc1ccnn1C,0.685533,0.538393,0.521426,0.790755,0.615524
COCc1snnc1C,0.690718,0.498981,0.542062,0.832035,0.615523
COCCOCCn1cnnc1,0.739163,0.661945,0.439521,0.735423,0.615522
COCCCNOCCN,0.709213,0.680232,0.430088,0.773151,0.615516
Nc1ccncc1F,0.817593,0.528742,0.470682,0.793857,0.615514
CCOCCCC(=O)N1CCC1,0.929528,0.546811,0.443377,0.747036,0.615513
CNCCOCC(=O)NOC,0.757495,0.699141,0.420081,0.731147,0.61551
COCCOCCCc1nnnn1C,0.794105,0.616958,0.462219,0.687249,0.615509
CNCCCCNCCCOC,0.880334,0.537052,0.47027,0.727644,0.615509
COCCCNCCN(C)CCOC,0.855258,0.588701,0.449916,0.710141,0.615507
CCOCC=CCOO,0.622324,0.532153,0.55089,0.835123,0.615507
COCCN(F)OC,0.57628,0.522431,0.580454,0.887611,0.615498
CNCCCCNC=O,0.765125,0.606241,0.462408,0.724699,0.615483
COCCCOCNO,0.678912,0.631159,0.459183,0.791234,0.615483
COCCNCOCC(OC)OC,0.695877,0.622841,0.46452,0.767096,0.615483
COCCOCCOCCNON,0.691018,0.703417,0.441464,0.7326,0.615482
NCCOCCOC1COC1,0.750981,0.71392,0.405074,0.770428,0.615482
COCCOCOCCOOOC,0.666235,0.592972,0.490331,0.786056,0.615479
CCOCCN(C)CCCOC,0.865404,0.481623,0.496666,0.797563,0.615471
CON=CCO,0.524835,0.632736,0.537848,0.866505,0.615468
CCC1CNC1,0.757358,0.459066,0.538933,0.873436,0.615466
CNCCOCCOCCOO,0.74918,0.690338,0.41997,0.749237,0.615463
CNCCOCCCNCCOC,0.84528,0.636124,0.422144,0.727128,0.615461
COCCOCCCOCCOO,0.790633,0.624606,0.442045,0.729305,0.61546
CNCCOCCNCCCOC,0.84247,0.637713,0.422144,0.727128,0.615458
COCCCOCCOCCCOC,0.875934,0.535777,0.477069,0.716832,0.615456
Cc1cnco1,0.589378,0.513053,0.591347,0.860285,0.615453
COCCNN(C)OC,0.584363,0.577561,0.533463,0.845975,0.615451
COCCC(C)C(C)=O,0.730758,0.471349,0.549654,0.840325,0.615446
COCCc1nonc1C,0.74284,0.488341,0.535193,0.80845,0.615446
CCCOCCCC(=O)N(C)C,0.887421,0.487476,0.490986,0.778556,0.615442
CONC(=O)N(C)OC,0.665058,0.612513,0.471811,0.804082,0.615442
CNCCc1ccncn1,0.816397,0.573817,0.456078,0.746704,0.615438
CCC(N)=NOC,0.634547,0.537798,0.523061,0.867859,0.615437
COCNCCOCC(C)=O,0.735022,0.656949,0.43466,0.759807,0.615435
COC(=O)NCCOCCN,0.849576,0.686772,0.398048,0.738512,0.615434
CCON=CCN,0.529985,0.609224,0.558691,0.846509,0.615432
CNCC(C)=NN,0.534084,0.66056,0.525529,0.826162,0.615432
COCCCC(=O)NO,0.887308,0.690454,0.391729,0.729126,0.615421
COCCCCC(C)N,0.794504,0.479295,0.521738,0.807814,0.61542
CNC(=O)CNCC1CC1,0.861258,0.661142,0.404232,0.739531,0.615417
COCCOCCNC(C)COC,0.745019,0.601774,0.461595,0.752289,0.615415
COCCNCCCOCN(C)C,0.788362,0.574963,0.461922,0.753496,0.615412
CCOCCNCc1ncnn1C,0.790338,0.605697,0.454013,0.724173,0.615409
CNCOc1cccnn1,0.687318,0.61474,0.473871,0.764584,0.615402
CCNCCC(=O)COCC,0.807196,0.555132,0.468141,0.755556,0.615397
COCCNC(=O)NCCN,0.884272,0.780952,0.369797,0.72236,0.615394
CCN(CNC)COC,0.607519,0.528557,0.556508,0.85836,0.615392
NCC(=O)c1ncccn1,0.766913,0.759273,0.40397,0.712481,0.615389
COCCCCN(N)COC,0.685258,0.565203,0.496892,0.794342,0.615385
CCOCNCCOCCNC,0.743215,0.622746,0.456755,0.73565,0.615385
COCNCCOCCC=O,0.682844,0.670641,0.451281,0.752712,0.615383
CNCCOCOCCOCCOC,0.794258,0.644535,0.435301,0.718284,0.615383
CNCCC(=O)COCOC,0.739938,0.658917,0.434942,0.750891,0.615383
C=C(C)OCCC=O,0.642343,0.481801,0.582941,0.867875,0.615382
CCOCCNC(=N)N,0.820002,0.695066,0.400221,0.744457,0.615375
COCC(N)=CN,0.526947,0.705303,0.506767,0.825591,0.615375
CCOCCNCCOCNC,0.750284,0.617805,0.456755,0.73565,0.615369
CCn1cnnc1CNCOC,0.681151,0.624943,0.480258,0.74089,0.615367
COCCOCONOC,0.588386,0.60839,0.510098,0.835741,0.615366
CCOCCNOCN,0.626904,0.665175,0.465117,0.798909,0.615365
COCC=CC(N)COC,0.536353,0.634753,0.53937,0.828891,0.615356
CCOCCCC=NN,0.651581,0.540409,0.535424,0.80163,0.615355
CCNCN=O,0.527743,0.628364,0.535904,0.87107,0.615354
CNC(=O)COCCO,0.849799,0.782485,0.381455,0.702218,0.615353
CNC(CCCOC)NC,0.683793,0.553041,0.506238,0.797188,0.615349
COCc1nnnn1CS,0.626153,0.595686,0.514484,0.780697,0.615348
COCCNN(C)F,0.575636,0.568769,0.535841,0.878123,0.615346
CC(=O)Nc1cccnc1,0.974637,0.55078,0.444828,0.70886,0.615346
CCNCOOCOC,0.578499,0.556414,0.555012,0.852638,0.615344
CCc1ccnnc1N,0.716409,0.557761,0.488297,0.791276,0.615342
NC(=O)CCn1cncn1,0.810582,0.76387,0.396326,0.697114,0.61534
COCCCCOCOCN,0.746689,0.58779,0.457677,0.784246,0.615329
COCCCN1CCOC1,0.805551,0.553472,0.454162,0.799629,0.615328
CCOCCOCCNC(=O)COC,0.883202,0.639172,0.425124,0.688903,0.615327
CCOCCOCCCOC(N)N,0.726022,0.66705,0.44697,0.721059,0.615324
CCCNCOCOC,0.73639,0.495032,0.515685,0.844978,0.615321
